Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Demand Difference,Stock Coverage,Stock-Out Risk,Reorder Recommendation
2022-02-18,S002,P0017,Furniture,East,460,315,130,313.13,68.62,-1.8700000000000045,1.4603174603174602,Medium,Monitor
2022-02-18,S002,P0018,Clothing,South,252,250,88,263.11,91.35,13.110000000000014,1.008,High,Reorder
2022-02-18,S002,P0019,Clothing,West,68,34,132,25.98,59.64,-8.02,2.0,Low,No Action
2022-02-18,S002,P0020,Groceries,North,116,89,97,100.49,94.44,11.489999999999995,1.303370786516854,Medium,Monitor
2022-02-18,S003,P0001,Toys,West,470,408,85,419.26,69.96,11.259999999999991,1.1519607843137254,Medium,Monitor
2022-02-18,S003,P0002,Groceries,East,80,27,116,36.98,53.19,9.979999999999997,2.962962962962963,Low,No Action
2022-02-18,S003,P0003,Electronics,North,476,36,121,48.92,27.04,12.920000000000002,13.222222222222221,Low,No Action
2022-02-18,S003,P0004,Clothing,North,256,151,72,165.66,16.53,14.659999999999997,1.695364238410596,Low,No Action
2022-02-18,S003,P0005,Groceries,West,486,270,41,285.72,82.54,15.720000000000027,1.8,Low,No Action
2022-02-18,S003,P0006,Groceries,East,358,174,138,168.22,65.72,-5.780000000000001,2.057471264367816,Low,No Action
2022-02-18,S003,P0007,Clothing,West,142,83,109,75.49,31.94,-7.510000000000005,1.7108433734939759,Low,No Action
2022-02-18,S003,P0008,Furniture,North,301,132,162,151.36,54.14,19.360000000000014,2.2803030303030303,Low,No Action
2022-02-18,S003,P0009,Toys,East,445,359,88,376.74,54.82,17.74000000000001,1.2395543175487465,Medium,Monitor
2022-02-18,S003,P0010,Groceries,East,313,58,174,67.29,40.51,9.290000000000006,5.396551724137931,Low,No Action
2022-02-18,S003,P0011,Furniture,North,474,392,132,391.96,72.2,-0.040000000000020464,1.2091836734693877,Medium,Monitor
2022-02-18,S003,P0012,Groceries,North,302,184,140,201.94,36.55,17.939999999999998,1.641304347826087,Medium,Monitor
2022-02-18,S003,P0013,Groceries,South,80,21,131,17.43,42.31,-3.5700000000000003,3.8095238095238093,Low,No Action
2022-02-18,S003,P0014,Furniture,East,144,58,183,57.65,17.68,-0.3500000000000014,2.4827586206896552,Low,No Action
2022-02-18,S003,P0015,Groceries,West,318,193,41,199.49,93.2,6.490000000000009,1.6476683937823835,Low,No Action
2022-02-18,S003,P0016,Furniture,West,500,298,177,288.49,90.83,-9.509999999999991,1.6778523489932886,Low,No Action
2022-02-18,S003,P0017,Toys,West,283,225,112,230.48,67.58,5.47999999999999,1.2577777777777779,Medium,Monitor
2022-02-18,S003,P0018,Toys,South,411,111,118,128.46,50.03,17.460000000000008,3.7027027027027026,Low,No Action
2022-02-18,S003,P0019,Clothing,South,444,158,148,175.79,75.63,17.789999999999992,2.810126582278481,Low,No Action
2022-02-18,S003,P0020,Electronics,South,291,110,41,109.0,94.48,-1.0,2.6454545454545455,Low,No Action
2022-02-18,S004,P0001,Groceries,East,129,22,39,41.48,10.84,19.479999999999997,5.863636363636363,Low,No Action
2022-02-18,S004,P0002,Toys,South,154,92,83,87.63,34.38,-4.3700000000000045,1.673913043478261,Low,No Action
2022-02-18,S004,P0003,Furniture,South,372,306,197,323.22,87.99,17.220000000000027,1.2156862745098038,Medium,Monitor
2022-02-18,S004,P0004,Toys,North,393,38,42,44.18,77.24,6.18,10.342105263157896,Low,No Action
2022-02-18,S004,P0005,Furniture,West,446,56,32,69.17,96.29,13.170000000000002,7.964285714285714,Low,No Action
2022-02-18,S004,P0006,Toys,North,199,164,157,157.81,11.83,-6.189999999999998,1.2134146341463414,Medium,Monitor
2022-02-18,S004,P0007,Clothing,South,243,179,137,186.46,52.47,7.460000000000008,1.3575418994413408,Medium,Monitor
2022-02-18,S004,P0008,Groceries,West,304,195,157,213.64,95.66,18.639999999999986,1.558974358974359,Medium,Monitor
2022-02-18,S004,P0009,Clothing,North,276,201,84,216.75,40.23,15.75,1.373134328358209,Medium,Monitor
2022-02-18,S004,P0010,Clothing,South,134,58,50,62.53,65.74,4.530000000000001,2.310344827586207,Low,No Action
2022-02-18,S004,P0011,Clothing,East,155,80,191,74.36,22.11,-5.640000000000001,1.9375,Low,No Action
2022-02-18,S004,P0012,Electronics,North,408,324,115,319.37,18.79,-4.6299999999999955,1.2592592592592593,Medium,Monitor
2022-02-18,S004,P0013,Clothing,South,322,119,95,130.07,51.38,11.069999999999993,2.7058823529411766,Low,No Action
2022-02-18,S004,P0014,Groceries,South,205,184,109,197.16,29.85,13.159999999999997,1.1141304347826086,Medium,Monitor
2022-02-18,S004,P0015,Furniture,West,57,51,40,58.32,31.45,7.32,1.1176470588235294,High,Reorder
2022-02-18,S004,P0016,Clothing,North,352,336,110,353.13,29.66,17.129999999999995,1.0476190476190477,High,Reorder
2022-02-18,S004,P0017,Electronics,North,163,64,28,83.31,30.11,19.310000000000002,2.546875,Low,No Action
2022-02-18,S004,P0018,Electronics,South,486,193,72,183.0,34.26,-10.0,2.518134715025907,Low,No Action
2022-02-18,S004,P0019,Toys,South,301,75,99,88.38,11.62,13.379999999999995,4.013333333333334,Low,No Action
2022-02-18,S004,P0020,Electronics,West,229,163,188,161.06,37.54,-1.9399999999999977,1.4049079754601228,Medium,Monitor
2022-02-18,S005,P0001,Furniture,West,307,300,110,310.29,22.31,10.29000000000002,1.0233333333333334,High,Reorder
2022-02-18,S005,P0002,Toys,North,391,320,172,336.88,19.34,16.879999999999995,1.221875,Medium,Monitor
2022-02-18,S005,P0003,Toys,North,404,264,20,272.93,65.86,8.930000000000007,1.5303030303030303,Medium,Monitor
2022-02-18,S005,P0004,Toys,South,228,178,152,192.59,17.61,14.590000000000003,1.2808988764044944,Medium,Monitor
2022-02-18,S005,P0005,Toys,East,239,88,116,97.38,82.12,9.379999999999995,2.715909090909091,Low,No Action
2022-02-18,S005,P0006,Groceries,West,463,391,157,393.45,61.4,2.4499999999999886,1.184143222506394,Medium,Monitor
2022-02-18,S005,P0007,Clothing,North,255,193,104,211.97,44.15,18.97,1.3212435233160622,Medium,Monitor
2022-02-18,S005,P0008,Electronics,North,330,196,56,205.02,98.57,9.02000000000001,1.683673469387755,Low,No Action
2022-02-18,S005,P0009,Clothing,East,420,390,81,395.67,72.9,5.670000000000016,1.0769230769230769,Medium,Monitor
2022-02-18,S005,P0010,Furniture,South,413,263,144,272.43,92.85,9.430000000000007,1.570342205323194,Low,No Action
2022-02-18,S005,P0011,Groceries,West,270,86,152,97.36,22.48,11.36,3.13953488372093,Low,No Action
2022-02-18,S005,P0012,Furniture,West,491,249,43,252.21,98.95,3.210000000000008,1.9718875502008033,Low,No Action
2022-02-18,S005,P0013,Furniture,North,330,130,40,121.43,96.6,-8.569999999999993,2.5384615384615383,Low,No Action
2022-02-18,S005,P0014,Toys,North,227,106,113,107.36,26.01,1.3599999999999994,2.141509433962264,Low,No Action
2022-02-18,S005,P0015,Furniture,West,218,71,55,67.73,74.25,-3.269999999999996,3.0704225352112675,Low,No Action
2022-02-18,S005,P0016,Clothing,East,273,102,73,121.0,96.55,19.0,2.676470588235294,Low,No Action
2022-02-18,S005,P0017,Toys,South,419,212,45,228.33,72.78,16.330000000000013,1.9764150943396226,Low,No Action
2022-02-18,S005,P0018,Toys,West,89,78,50,71.61,98.27,-6.390000000000001,1.141025641025641,Medium,Monitor
2022-02-18,S005,P0019,Electronics,East,282,71,151,62.34,91.3,-8.659999999999997,3.971830985915493,Low,No Action
2022-02-18,S005,P0020,Electronics,South,186,67,82,57.23,50.35,-9.770000000000003,2.7761194029850746,Low,No Action
2022-02-19,S001,P0001,Furniture,North,207,27,200,32.44,75.6,5.439999999999998,7.666666666666667,Low,No Action
2022-02-19,S001,P0002,Clothing,West,449,250,61,264.66,54.94,14.660000000000025,1.796,Low,No Action
2022-02-19,S001,P0003,Furniture,West,74,8,150,4.51,31.86,-3.49,9.25,Low,No Action
2022-02-19,S001,P0004,Furniture,South,150,117,38,120.22,41.13,3.219999999999999,1.2820512820512822,Medium,Monitor
2022-02-19,S001,P0005,Electronics,North,222,129,134,146.67,50.82,17.669999999999987,1.7209302325581395,Low,No Action
2022-02-19,S001,P0006,Furniture,South,70,68,129,77.67,42.68,9.670000000000002,1.0294117647058822,High,Reorder
2022-02-19,S001,P0007,Toys,South,218,135,40,126.79,15.24,-8.209999999999994,1.614814814814815,Low,No Action
2022-02-19,S001,P0008,Toys,South,135,60,148,71.39,84.94,11.39,2.25,Low,No Action
2022-02-19,S001,P0009,Electronics,West,323,97,147,115.85,39.89,18.849999999999994,3.329896907216495,Low,No Action
2022-02-19,S001,P0010,Toys,West,381,200,103,216.26,36.02,16.25999999999999,1.905,Low,No Action
2022-02-19,S001,P0011,Toys,East,399,311,149,328.31,83.72,17.310000000000002,1.2829581993569132,Medium,Monitor
2022-02-19,S001,P0012,Clothing,North,108,65,186,68.73,80.49,3.730000000000004,1.6615384615384616,Low,No Action
2022-02-19,S001,P0013,Groceries,South,186,66,199,82.0,14.22,16.0,2.8181818181818183,Low,No Action
2022-02-19,S001,P0014,Toys,South,253,82,123,90.72,88.73,8.719999999999999,3.0853658536585367,Low,No Action
2022-02-19,S001,P0015,Electronics,South,100,48,124,55.4,54.69,7.399999999999999,2.0833333333333335,Low,No Action
2022-02-19,S001,P0016,Electronics,West,56,48,29,47.76,54.15,-0.240000000000002,1.1666666666666667,Medium,Monitor
2022-02-19,S001,P0017,Clothing,North,373,202,73,214.45,72.53,12.449999999999989,1.8465346534653466,Low,No Action
2022-02-19,S001,P0018,Furniture,North,369,70,142,80.62,72.34,10.620000000000005,5.271428571428571,Low,No Action
2022-02-19,S001,P0019,Furniture,East,132,28,55,26.4,76.76,-1.6000000000000014,4.714285714285714,Low,No Action
2022-02-19,S001,P0020,Electronics,South,246,192,43,204.46,75.4,12.460000000000008,1.28125,Medium,Monitor
2022-02-19,S002,P0001,Furniture,North,397,101,48,118.63,53.04,17.629999999999995,3.9306930693069306,Low,No Action
2022-02-19,S002,P0002,Groceries,West,443,44,144,38.77,87.76,-5.229999999999997,10.068181818181818,Low,No Action
2022-02-19,S002,P0003,Furniture,South,440,102,76,121.29,11.95,19.290000000000006,4.313725490196078,Low,No Action
2022-02-19,S002,P0004,Clothing,East,293,131,123,129.48,84.41,-1.5200000000000102,2.236641221374046,Low,No Action
2022-02-19,S002,P0005,Toys,West,460,26,69,37.83,33.4,11.829999999999998,17.692307692307693,Low,No Action
2022-02-19,S002,P0006,Clothing,West,390,367,80,380.76,14.72,13.759999999999991,1.0626702997275204,Medium,Monitor
2022-02-19,S002,P0007,Groceries,North,273,33,193,31.01,82.33,-1.9899999999999984,8.272727272727273,Low,No Action
2022-02-19,S002,P0008,Furniture,West,118,102,196,107.89,68.88,5.890000000000001,1.1568627450980393,Medium,Monitor
2022-02-19,S002,P0009,Clothing,East,218,192,163,194.08,67.12,2.0800000000000125,1.1354166666666667,Medium,Monitor
2022-02-19,S002,P0010,Groceries,East,67,13,35,29.7,10.53,16.7,5.153846153846154,Low,No Action
2022-02-19,S002,P0011,Electronics,South,54,10,145,15.84,69.5,5.84,5.4,Low,No Action
2022-02-19,S002,P0012,Electronics,South,172,63,172,73.43,75.47,10.430000000000007,2.7301587301587302,Low,No Action
2022-02-19,S002,P0013,Furniture,South,101,72,121,78.56,17.11,6.560000000000002,1.4027777777777777,Medium,Monitor
2022-02-19,S002,P0014,Groceries,East,434,82,128,101.19,97.84,19.189999999999998,5.2926829268292686,Low,No Action
2022-02-19,S002,P0015,Electronics,East,187,59,63,50.68,41.78,-8.32,3.169491525423729,Low,No Action
2022-02-19,S002,P0016,Groceries,South,97,24,67,14.96,80.58,-9.04,4.041666666666667,Low,No Action
2022-02-19,S002,P0017,Groceries,East,194,65,52,80.66,55.01,15.659999999999997,2.9846153846153847,Low,No Action
2022-02-19,S002,P0018,Furniture,East,492,96,114,98.16,79.03,2.1599999999999966,5.125,Low,No Action
2022-02-19,S002,P0019,Groceries,West,190,70,28,76.5,78.11,6.5,2.7142857142857144,Low,No Action
2022-02-19,S002,P0020,Clothing,South,100,13,43,21.02,72.89,8.02,7.6923076923076925,Low,No Action
2022-02-19,S003,P0001,Electronics,West,285,256,155,248.92,45.77,-7.0800000000000125,1.11328125,Medium,Monitor
2022-02-19,S003,P0002,Clothing,South,383,166,42,160.33,17.86,-5.6699999999999875,2.3072289156626504,Low,No Action
2022-02-19,S003,P0003,Furniture,North,323,185,84,195.64,74.3,10.639999999999986,1.7459459459459459,Low,No Action
2022-02-19,S003,P0004,Toys,South,350,257,162,275.57,36.15,18.569999999999993,1.3618677042801557,Medium,Monitor
2022-02-19,S003,P0005,Groceries,South,342,204,54,212.33,24.84,8.330000000000013,1.6764705882352942,Low,No Action
2022-02-19,S003,P0006,Furniture,West,385,109,171,116.83,40.11,7.829999999999998,3.532110091743119,Low,No Action
2022-02-19,S003,P0007,Electronics,South,77,26,98,39.18,71.71,13.18,2.9615384615384617,Low,No Action
2022-02-19,S003,P0008,Groceries,North,150,130,36,142.42,16.58,12.419999999999987,1.1538461538461537,Medium,Monitor
2022-02-19,S003,P0009,Clothing,East,371,343,191,358.34,15.75,15.339999999999975,1.0816326530612246,Medium,Monitor
2022-02-19,S003,P0010,Furniture,North,295,194,53,213.07,53.64,19.069999999999993,1.5206185567010309,Medium,Monitor
2022-02-19,S003,P0011,Furniture,South,406,43,176,62.68,21.62,19.68,9.44186046511628,Low,No Action
2022-02-19,S003,P0012,Toys,East,174,114,134,120.31,58.52,6.310000000000002,1.5263157894736843,Medium,Monitor
2022-02-19,S003,P0013,Groceries,West,177,69,68,82.37,36.59,13.370000000000005,2.5652173913043477,Low,No Action
2022-02-19,S003,P0014,Groceries,South,287,6,91,0.99,40.42,-5.01,47.833333333333336,Low,No Action
2022-02-19,S003,P0015,Electronics,West,148,18,50,31.51,68.53,13.510000000000002,8.222222222222221,Low,No Action
2022-02-19,S003,P0016,Clothing,East,376,72,83,74.88,88.5,2.8799999999999955,5.222222222222222,Low,No Action
2022-02-19,S003,P0017,Toys,West,401,28,121,22.27,11.45,-5.73,14.321428571428571,Low,No Action
2022-02-19,S003,P0018,Furniture,East,495,31,110,38.74,10.92,7.740000000000002,15.96774193548387,Low,No Action
2022-02-19,S003,P0019,Toys,North,377,50,107,49.97,89.56,-0.030000000000001137,7.54,Low,No Action
2022-02-19,S003,P0020,Electronics,East,134,28,137,36.22,28.63,8.219999999999999,4.785714285714286,Low,No Action
2022-02-19,S004,P0001,Clothing,North,347,337,51,356.7,91.83,19.69999999999999,1.029673590504451,High,Reorder
2022-02-19,S004,P0002,Clothing,South,58,14,45,31.65,38.57,17.65,4.142857142857143,Low,No Action
2022-02-19,S004,P0003,Clothing,East,88,29,156,36.54,12.36,7.539999999999999,3.0344827586206895,Low,No Action
2022-02-19,S004,P0004,Furniture,North,251,34,173,36.02,49.04,2.020000000000003,7.382352941176471,Low,No Action
2022-02-19,S004,P0005,Groceries,East,464,293,95,293.94,23.01,0.9399999999999977,1.583617747440273,Low,No Action
2022-02-19,S004,P0006,Electronics,South,76,22,151,22.99,71.05,0.9899999999999984,3.4545454545454546,Low,No Action
2022-02-19,S004,P0007,Clothing,West,332,218,195,216.23,55.87,-1.7700000000000102,1.5229357798165137,Low,No Action
2022-02-19,S004,P0008,Furniture,South,466,279,188,298.01,36.83,19.00999999999999,1.6702508960573477,Low,No Action
2022-02-19,S004,P0009,Groceries,North,102,16,171,20.47,84.14,4.469999999999999,6.375,Low,No Action
2022-02-19,S004,P0010,Electronics,West,135,93,121,106.85,65.77,13.849999999999994,1.4516129032258065,Medium,Monitor
2022-02-19,S004,P0011,Groceries,West,141,71,20,72.36,45.32,1.3599999999999994,1.9859154929577465,Low,No Action
2022-02-19,S004,P0012,Clothing,East,447,429,39,419.3,44.56,-9.699999999999989,1.0419580419580419,Medium,Monitor
2022-02-19,S004,P0013,Furniture,East,339,261,134,276.53,93.93,15.529999999999973,1.2988505747126438,Medium,Monitor
2022-02-19,S004,P0014,Furniture,East,273,114,106,132.47,46.21,18.47,2.3947368421052633,Low,No Action
2022-02-19,S004,P0015,Toys,North,343,168,23,167.95,32.42,-0.05000000000001137,2.0416666666666665,Low,No Action
2022-02-19,S004,P0016,Groceries,East,66,37,136,31.3,88.64,-5.699999999999999,1.7837837837837838,Low,No Action
2022-02-19,S004,P0017,Groceries,East,457,275,186,276.58,54.97,1.579999999999984,1.6618181818181819,Low,No Action
2022-02-19,S004,P0018,Electronics,North,220,159,98,157.99,97.09,-1.009999999999991,1.3836477987421383,Medium,Monitor
2022-02-19,S004,P0019,Clothing,North,176,132,60,126.96,97.41,-5.040000000000006,1.3333333333333333,Medium,Monitor
2022-02-19,S004,P0020,Clothing,South,457,75,31,73.56,28.16,-1.4399999999999977,6.093333333333334,Low,No Action
2022-02-19,S005,P0001,Clothing,North,119,17,160,9.06,83.86,-7.9399999999999995,7.0,Low,No Action
2022-02-19,S005,P0002,Toys,West,120,90,110,89.81,16.72,-0.18999999999999773,1.3333333333333333,Medium,Monitor
2022-02-19,S005,P0003,Clothing,East,317,301,100,306.42,77.04,5.420000000000016,1.053156146179402,Medium,Monitor
2022-02-19,S005,P0004,Furniture,South,50,25,188,26.21,15.75,1.2100000000000009,2.0,Low,No Action
2022-02-19,S005,P0005,Furniture,West,260,188,155,198.84,63.49,10.840000000000003,1.3829787234042554,Medium,Monitor
2022-02-19,S005,P0006,Furniture,South,119,3,117,14.34,58.46,11.34,39.666666666666664,Low,No Action
2022-02-19,S005,P0007,Furniture,North,158,52,148,50.38,78.03,-1.6199999999999974,3.0384615384615383,Low,No Action
2022-02-19,S005,P0008,Groceries,East,488,394,106,389.58,68.27,-4.420000000000016,1.2385786802030456,Medium,Monitor
2022-02-19,S005,P0009,Furniture,North,395,248,22,239.5,12.37,-8.5,1.592741935483871,Low,No Action
2022-02-19,S005,P0010,Electronics,North,465,89,161,89.72,62.95,0.7199999999999989,5.224719101123595,Low,No Action
2022-02-19,S005,P0011,Electronics,West,260,157,101,162.82,12.73,5.819999999999993,1.6560509554140128,Low,No Action
2022-02-19,S005,P0012,Clothing,North,219,150,48,156.17,84.84,6.1699999999999875,1.46,Medium,Monitor
2022-02-19,S005,P0013,Electronics,North,431,96,119,92.83,33.38,-3.1700000000000017,4.489583333333333,Low,No Action
2022-02-19,S005,P0014,Groceries,East,193,182,89,198.37,53.6,16.370000000000005,1.0604395604395604,High,Reorder
2022-02-19,S005,P0015,Furniture,North,72,45,168,41.6,17.19,-3.3999999999999986,1.6,Low,No Action
2022-02-19,S005,P0016,Toys,North,160,68,118,83.96,39.53,15.959999999999994,2.3529411764705883,Low,No Action
2022-02-19,S005,P0017,Groceries,South,217,18,191,27.79,66.99,9.79,12.055555555555555,Low,No Action
2022-02-19,S005,P0018,Toys,West,155,85,190,97.65,27.82,12.650000000000006,1.8235294117647058,Low,No Action
2022-02-19,S005,P0019,Clothing,South,449,221,167,222.52,13.77,1.5200000000000102,2.0316742081447963,Low,No Action
2022-02-19,S005,P0020,Furniture,North,469,462,134,458.85,56.65,-3.1499999999999773,1.0151515151515151,Medium,Monitor
2022-02-20,S001,P0001,Toys,South,284,166,189,175.44,73.76,9.439999999999998,1.7108433734939759,Low,No Action
2022-02-20,S001,P0002,Clothing,North,355,308,32,305.75,49.59,-2.25,1.1525974025974026,Medium,Monitor
2022-02-20,S001,P0003,Toys,North,331,234,115,241.86,91.11,7.860000000000014,1.4145299145299146,Medium,Monitor
2022-02-20,S001,P0004,Clothing,East,387,347,165,346.05,81.51,-0.9499999999999886,1.1152737752161384,Medium,Monitor
2022-02-20,S001,P0005,Furniture,West,290,138,172,135.8,84.73,-2.1999999999999886,2.101449275362319,Low,No Action
2022-02-20,S001,P0006,Electronics,South,278,227,139,224.38,34.29,-2.6200000000000045,1.224669603524229,Medium,Monitor
2022-02-20,S001,P0007,Clothing,West,243,40,107,36.63,49.63,-3.3699999999999974,6.075,Low,No Action
2022-02-20,S001,P0008,Furniture,South,110,61,192,71.6,41.94,10.599999999999994,1.8032786885245902,Low,No Action
2022-02-20,S001,P0009,Groceries,North,377,114,163,107.78,84.68,-6.219999999999999,3.307017543859649,Low,No Action
2022-02-20,S001,P0010,Toys,South,74,35,153,50.42,76.97,15.420000000000002,2.1142857142857143,Medium,Monitor
2022-02-20,S001,P0011,Toys,South,315,7,75,-0.24,43.38,-7.24,45.0,Low,No Action
2022-02-20,S001,P0012,Electronics,South,364,31,83,28.64,70.75,-2.3599999999999994,11.741935483870968,Low,No Action
2022-02-20,S001,P0013,Furniture,South,325,117,51,118.35,64.47,1.3499999999999943,2.7777777777777777,Low,No Action
2022-02-20,S001,P0014,Groceries,East,93,28,86,19.11,90.42,-8.89,3.3214285714285716,Low,No Action
2022-02-20,S001,P0015,Groceries,South,192,178,27,189.64,21.51,11.639999999999986,1.0786516853932584,Medium,Monitor
